,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,營業毛利（毛損）,生物資產當期公允價值減出售成本之變動利益（損失）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
573,3048,益登,37477335,36313173,,1164162,,,,1164162,768732,,395430,-279066,116364,21497,94867,,,94867,68442,,163309,94846,,21,163279,,30,0.43
574,3049,和鑫,1492406,1204542,,287864,,,,287864,138551,,149313,-93368,55945,52,55893,,,55893,0,,55893,57380,,-1487,57380,,-1487,0.08
575,3050,鈺德科技,377665,276049,,101616,,0,0,101616,86129,,15487,12808,28295,7788,20507,0,,20507,-28703,,-8196,20507,,0,-8196,,0,0.14
576,3051,力特光電,1120111,892297,,227814,,,,227814,153103,,74711,-72836,1875,16217,-14342,,,-14342,-1919,,-16261,-14342,,,-16261,,,-0.04
577,3052,夆典,602430,619263,,-16833,,,,-16833,81122,,-97955,-8119,-106074,-38125,-67949,,,-67949,3411,,-64538,-67572,,-377,-64161,,-377,-0.34
578,3054,立萬利,100132,94422,,5710,,,,5710,39055,,-33345,48298,14953,5044,9909,,,9909,-51602,,-41693,9909,,,-41693,,,0.09
579,3055,蔚華科技,1508355,1153964,,354391,,,,354391,296775,,57616,14197,71813,14664,57149,,,57149,31457,,88606,57149,,0,88606,,0,0.56
580,3056,總太地產,1981414,1461240,,520174,,,,520174,175205,,344969,17508,362477,49797,312680,,,312680,989,,313669,312680,,,313669,,,1.35
581,3057,喬鼎資訊,947077,630897,,316180,,,,316180,400094,121414,37500,-25755,11745,-533,12278,,,12278,1952,,14230,11906,,372,13869,,361,0.07
582,3058,立德電子,2403749,2124552,,279197,,,,279197,335776,,-56579,2936,-53643,4384,-58027,,,-58027,17049,,-40978,-57993,,-34,-40951,,-27,-0.34
583,3059,華晶科技,5791546,5134953,,656593,,,,656593,589054,,67539,48585,116124,28944,87180,,,87180,128243,,215423,29047,,58133,146871,,68552,0.11
584,3060,銘異,3376572,3223666,,152906,,,,152906,341243,,-188337,15740,-172597,22649,-195246,,,-195246,92326,,-102920,-174466,,-20780,-87787,,-15133,-1.27
585,3062,建漢科技,4394728,4127463,,267265,,,,267265,227111,,40154,63363,103517,22468,81049,,,81049,-2456,,78593,81049,,,78593,,,0.25
586,3064,泰偉電子,19385,40280,,-20895,,,,-20895,171355,,-192250,40312,-151938,0,-151938,,,-151938,6085,,-145853,-150374,,-1564,-144401,,-1452,-2.09
587,3066,李洲科技,218541,176381,,42160,,,,42160,55930,,-13770,2377,-11393,282,-11675,,,-11675,554,,-11121,-11946,,271,-12376,,1255,-0.14
588,3067,全域,95981,76297,,19684,,,,19684,43119,,-23435,1591,-21844,208,-22052,,,-22052,1275,,-20777,-22052,,0,-20777,,0,-0.76
589,3071,協禧電機,1294873,979428,,315445,,,,315445,214292,,101153,17798,118951,17491,101460,,,101460,8713,,110173,101460,,,110173,,,0.85
590,3073,凱柏實業,44040,43777,,263,,,,263,17365,,-17102,593,-16509,-234,-16275,,,-16275,1967,,-14308,-13217,,-3058,-11250,,-3058,-0.28
591,3078,僑威科技,3593656,2929074,,664582,,,,664582,320822,,343760,130338,474098,168891,305207,,,305207,23918,,329125,305207,,,329125,,,1.34
592,3081,聯亞光電,1080282,506869,,573413,,,,573413,171616,,401797,21556,423353,96381,326972,,,326972,,,326972,,,,,,,3.62
593,3083,中華網龍,192506,27011,,165495,,,,165495,185043,,-19548,6533,-13015,8756,-21771,,,-21771,-12640,,-34411,-33979,,12208,-46641,,12230,-0.4
594,3085,新零售,565408,292716,,272692,,,,272692,303183,,-30491,4611,-25880,3846,-29726,,,-29726,17,,-29709,-20731,,-8995,-20720,,-8989,-0.18
595,3086,華義國際,35786,28034,,7752,,,,7752,35795,,-28043,-1157,-29200,6912,-36112,,,-36112,692,,-35420,-36062,,-50,-35370,,-50,-0.59
596,3088,艾訊,2529112,1716233,,812879,,,,812879,532757,,280122,32702,312824,119785,193039,,,193039,8815,,201854,193039,,0,201854,,0,2.43
597,3089,元炬,124912,99876,,25036,,,,25036,34075,,-9039,16850,7811,-55,7866,,,7866,1548,,9414,8289,,-423,9812,,-398,0.16
598,3090,日電貿,5450436,3900078,,1550358,,,,1550358,601962,,948396,112112,1060508,195764,864744,,,864744,581857,,1446601,844786,,19958,1425942,,20659,4.73
599,3092,鴻碩,1482711,1132296,,350415,,,,350415,174888,33243,208770,361,209131,63687,145444,,,145444,3693,,149137,145444,,,149137,,,2.05
600,3093,港建,533475,392088,,141387,,,,141387,127819,,13568,8738,22306,4451,17855,,,17855,4773,,22628,19393,,-1538,21454,,1174,0.53
601,3094,聯傑國際,132919,46714,,86205,,,,86205,81042,,5163,18784,23947,3296,20651,,,20651,1945,,22596,20352,,299,22297,,299,0.24
602,3095,及成,270323,209537,,60786,,,,60786,50227,,10559,8437,18996,4328,14668,,,14668,3458,,18126,12618,,2050,18158,,-32,0.11
603,3105,穩懋,9030976,6030344,,3000632,,,,3000632,1013476,,1987156,79043,2066199,431081,1635118,,,1635118,174569,,1809687,1647008,,-11890,1868477,,-58790,3.9
604,3114,好德科技,1381329,1217238,,164091,,,,164091,87216,,76875,13282,90157,14410,75747,,,75747,30219,,105966,75747,,0,105966,,0,1.51
605,3115,寶島極,269611,251374,,18237,,,,18237,35048,,-16811,8415,-8396,427,-8823,0,,-8823,925,,-7898,-8823,,,-7898,,,-0.2
606,3118,進階生物,276737,191604,,85133,,,,85133,67145,,17988,2041,20029,3991,16038,,,16038,,,16038,,,,,,,0.49
607,3122,笙泉科技,213469,143239,,70230,,,,70230,83257,,-13027,5248,-7779,57,-7836,,,-7836,134,,-7702,-7836,,0,-7702,,0,-0.2
608,3128,昇銳電子,382060,307185,,74875,,,,74875,72950,,1925,2233,4158,-2000,6158,,,6158,1365,,7523,7528,,-1370,8926,,-1403,0.18
609,3130,一零四,782063,79056,,703007,,,,703007,536654,,166353,13177,179530,34454,145076,,,145076,409,,145485,144987,,89,145353,,132,4.37
610,3131,弘塑科技,797164,448767,,348397,,,,348397,204682,,143715,24648,168363,25034,143329,,,143329,-85399,,57930,143329,,,57930,,,5.81
611,3141,晶宏,606692,346853,,259839,,,,259839,194578,630,65891,1362,67253,3110,64143,,,64143,803,,64946,64143,,,64946,,,1.01
612,3144,新揚科,1207843,996172,,211671,,,,211671,119340,,92331,8082,100413,19293,81120,,,81120,2852,,83972,81120,,,83972,,,0.81
613,3147,大綜電腦,1324373,1166833,,157540,,,,157540,121951,,35589,7163,42752,9401,33351,,,33351,23,,33374,33351,,,33374,,,1.08
614,3149,正達國際,2025946,1963964,,61982,,,,61982,107024,,-45042,46845,1803,-30,1833,,,1833,1369,,3202,1833,,0,3202,,0,0.01
615,3152,璟德電子,847309,326006,,521303,,,,521303,100173,,421130,21966,443096,88619,354477,,,354477,,,354477,,,,,,,5.14
616,3162,精確實業,289801,255179,,34622,,,,34622,43800,,-9178,5128,-4050,223,-4273,,,-4273,1998,,-2275,-4273,,,-2275,,,-0.03
617,3163,波若威,1190339,1032578,,157761,,,,157761,150580,,7181,16049,23230,10709,12521,,,12521,8236,,20757,12521,,,20757,,,0.17
618,3164,景岳生技,193528,60937,,132591,,,,132591,82192,,50399,-1818,48581,11661,36920,59528,,96448,1404,,97852,97127,,-679,98318,,-466,1.09
619,3167,大量科技,2067056,1497229,,569827,,,,569827,274227,,295600,54203,349803,100260,249543,,,249543,-1686,,247857,246069,,3474,244383,,3474,3.07
620,3169,亞信電子,279941,159485,,120456,,,,120456,78048,,42408,7871,50279,6165,44114,,,44114,3911,,48025,44114,0,0,48025,,0,0.82
621,3171,新洲全球,729062,562738,,166324,,,,166324,137975,,28349,-4309,24040,-311,24351,,,24351,465,,24816,24351,,,24816,,,0.41
622,3176,基亞,227808,151497,,76311,,,,76311,451145,,-374834,9160,-365674,-47573,-318101,-5041,,-323142,-267,,-323409,-141915,,-181227,-142182,,-181227,-1.02
623,3188,鑫龍騰,460387,350342,,110045,,,,110045,45392,,64653,-5991,58662,534,58128,,,58128,,,58128,,,,,,,0.64
624,3189,景碩科技,11054096,8555313,,2498783,,,,2498783,2220183,,278600,-120676,157924,97705,60219,,,60219,44297,,104516,103988,,-43769,135944,,-31428,0.23
625,3191,和進,127350,114340,,13010,,,,13010,47449,,-34439,3894,-30545,0,-30545,13002,,-17543,1027,,-16516,-17543,,0,-16516,,0,-0.31
626,3202,樺晟電子,1444136,1315313,,128823,,,,128823,160538,,-31715,5251,-26464,-5137,-21327,,,-21327,8193,,-13134,-24036,,2709,-15347,,2213,-0.24
627,3205,佰研,218129,181763,,36366,,,,36366,88115,,-51749,18085,-33664,-1705,-31959,,,-31959,447,,-31512,-31959,,,-31512,,0,-0.98
628,3206,志豐電子,1247504,1069870,,177634,,,,177634,161505,,16129,34583,50712,12407,38305,,,38305,6295,,44600,38305,,0,44600,,0,0.72
629,3207,耀勝,396697,382924,,13773,,,,13773,68769,,-54996,736,-54260,-1694,-52566,,,-52566,-1030,,-53596,-52191,,-375,-53338,,-258,-1.33
630,3209,全科,14706761,14085158,,621603,,,,621603,435198,,186405,-70577,115828,25630,90198,,,90198,24294,,114492,86135,,4063,110429,,4063,0.53
631,3211,順達科,8034280,7556129,,478151,,,,478151,282306,,195845,54736,250581,11608,238973,,,238973,85736,,324709,238973,,,324709,,,1.62
632,3213,茂訊電腦,1055060,851923,,203137,,1426,,201711,132683,,69028,12922,81950,16686,65264,,,65264,-2366,,62898,66743,,-1479,64377,,-1479,1.14
633,3217,優群科技,812990,500208,,312782,,,,312782,164075,,148707,11190,159897,35961,123936,,,123936,9283,,133219,123936,,,133219,,,1.51
634,3218,大學光,579885,280179,,299706,,,,299706,247539,,52167,15958,68125,21870,46255,0,,46255,3427,,49682,67972,,-21717,69341,,-19659,0.89
635,3219,倚強股份,394051,387420,,6631,,,,6631,27616,,-20985,876,-20109,353,-20462,,,-20462,2139,,-18323,-20270,,-192,-18571,,248,-0.87
636,3221,台灣嘉碩,943348,759708,,183640,,9,,183631,139297,,44334,8910,53244,6158,47086,,,47086,14022,,61108,46936,,150,60977,,131,0.5
637,3224,三顧,756079,674069,,82010,,,,82010,110982,,-28972,4891,-24081,-1980,-22101,,,-22101,6610,,-15491,-22101,,,-15491,,,-0.39
638,3226,至寶電,798998,603686,,195312,,,,195312,58574,,136738,26489,163227,32681,130546,,,130546,-388,,130158,,,,,,,2.03
639,3227,原相,2666439,1148932,,1517507,,0,0,1517507,1067267,,450240,47415,497655,102685,394970,,,394970,333453,,728423,418121,,-23151,751574,,-23151,3.22
640,3228,金麗科,206365,47827,,158538,,,,158538,101181,,57357,3495,60852,0,60852,,,60852,-63,,60789,,,,,,,0.9
641,3229,晟鈦,247023,215713,0,31310,0,0,0,31310,56641,0,-25331,10059,-15272,1788,-17060,0,,-17060,2452,,-14608,-17060,,0,-14608,,0,-0.18
642,3230,錦明實,340201,373994,,-33793,,,,-33793,87088,6031,-114850,19719,-95131,1164,-96295,,,-96295,4282,,-92013,-96295,,,-92013,,,-0.89
643,3231,緯創,406400683,389473051,,16927632,,,,16927632,12952075,,3975557,-301177,3674380,932045,2742335,,,2742335,1261068,,4003403,1553383,,1188952,2754022,,1249381,0.56
644,3232,昱捷,729710,656617,,73093,,,,73093,60561,,12532,9258,21790,4627,17163,,,17163,1193,,18356,14976,,2187,16077,,2279,0.47
645,3234,光環,1036663,928766,,107897,,394,,107503,190172,,-82669,679,-81990,-1812,-80178,,,-80178,8917,,-71261,-78857,,-1321,-69940,,-1321,-1.1
646,3236,千如,1351310,1058609,,292701,,,,292701,166623,,126078,2649,128727,65663,63064,,,63064,71300,,134364,63064,,0,134364,,0,0.86
647,3252,海灣,140626,52615,,88011,,,,88011,71177,,16834,-17113,-279,3355,-3634,,,-3634,28500,,24866,3920,,-7554,32420,,-7554,0.12
648,3257,虹冠電,464392,251243,,213149,,,,213149,153733,,59416,39970,99386,12280,87106,,,87106,6430,,93536,87106,,,93536,,,1.26
649,3259,鑫創科技,329150,223108,,106042,,,,106042,134682,,-28640,2007,-26633,-4296,-22337,,,-22337,,,-22337,-22337,,,-22337,,,-0.28
650,3260,威剛科技,15881276,14918861,,962415,,,,962415,1273281,,-310866,494067,183201,36296,146905,,,146905,-194739,,-47834,172336,,-25431,375,,-48209,0.79
651,3264,欣銓科技,3960414,2737503,,1222911,,,,1222911,436548,,786363,71411,857774,188338,669436,,,669436,2927,,672363,669436,,0,672363,,0,1.43
652,3265,台星科,1592726,1167743,,424983,,,,424983,123547,0,301436,-18982,282454,91360,191094,,,191094,94480,,285574,191094,,,285574,,,1.4
653,3266,昇陽建設,1447093,1137300,,309793,,,,309793,154225,,155568,27225,182793,41346,141447,,,141447,-6023,,135424,166544,,-25097,157661,,-22237,0.47
654,3268,海德威,432351,399728,,32623,,,,32623,41380,,-8757,-165,-8922,3,-8925,,,-8925,47377,,38452,-8925,,0,38452,,0,-0.27
655,3272,東碩,2117896,1837860,,280036,,,,280036,272490,,7546,31442,38988,20302,18686,,,18686,209,,18895,18686,,,18895,,,0.36
656,3276,宇環,889031,822261,,66770,,,,66770,55290,,11480,12070,23550,261,23289,,,23289,1826,,25115,11061,,12228,12887,,12228,0.16
657,3284,太普高,450244,406136,,44108,,,,44108,58249,,-14141,18756,4615,1647,2968,,,2968,-1956,,1012,2968,,0,1012,,0,0.05
658,3285,微端,600865,469133,,131732,,,,131732,89712,,42020,16468,58488,15890,42598,,,42598,2988,,45586,41490,,1108,44195,,1391,0.95
659,3287,廣寰,176054,109680,,66374,,,,66374,68101,,-1727,5119,3392,-277,3669,,,3669,417,,4086,5910,,-2241,6327,,-2241,0.13
660,3288,點晶科技,95060,59370,,35690,,,,35690,39238,,-3548,3916,368,,368,,,368,1253,,1621,488,,-120,1741,,-120,0.01
661,3289,宜特科技,1591638,1234053,,357585,,,,357585,381414,,-23829,50471,26642,25577,1065,,,1065,15933,,16998,41113,,-40048,56986,,-39988,0.65
662,3290,東浦精密,1059674,903373,,156301,,,,156301,176382,,-20081,17424,-2657,7605,-10262,,,-10262,10961,,699,-9174,,-1088,1617,,-918,-0.09
663,3293,鈊象電子,1459016,176844,,1282172,,,,1282172,835038,,447134,37148,484282,69437,414845,,,414845,-24489,,390356,413468,,1377,388940,,1416,5.9
664,3294,英濟,2126813,1952971,,173842,,,,173842,282194,,-108352,16230,-92122,3058,-95180,,,-95180,14938,,-80242,-93462,,-1718,-78595,,-1647,-0.71
665,3296,勝德國際,1321566,1177308,,144258,,,,144258,208295,,-64037,15617,-48420,-3269,-45151,,,-45151,14898,,-30253,-45151,,,-30253,,,-0.46
666,3297,杭特,141086,107019,,34067,,0,0,34067,55253,,-21186,19778,-1408,-3274,1866,,,1866,157,,2023,1866,,,2023,,,0.05
667,3299,帛漢,1144720,754929,,389791,,,,389791,210873,298,179216,59224,238440,37810,200630,,,200630,18232,,218862,144809,,55821,160561,,58301,2.37
668,3303,岱稜,1139028,871624,,267404,,,,267404,208368,,59036,23226,82262,8017,74245,,,74245,2435,,76680,73169,,1076,75604,,1076,0.77
669,3305,昇貿科技,2773702,2486790,,286912,,,,286912,219677,-1436,65799,26659,92458,83339,9119,,,9119,28822,,37941,7312,,1807,36134,,1807,0.06
670,3306,鼎天國際,652757,517543,,135214,,,,135214,134783,832,1263,30456,31719,300,31419,,,31419,-63590,,-32171,31419,,,-32171,,,0.62
671,3308,聯德電子,366925,363764,,3161,,,,3161,90173,0,-87012,18133,-68879,4486,-73365,,,-73365,8534,,-64831,-72631,,-734,-64102,,-729,-0.74
672,3310,佳穎精密,2044614,1665139,,379475,,,,379475,95479,,283996,-10503,273493,17681,255812,,,255812,4247,,260059,255812,,0,260059,,0,4.07
673,3311,閎暉,997982,899121,,98861,,,,98861,223179,,-124318,46261,-78057,5946,-84003,,,-84003,43765,,-40238,-84003,,0,-40293,,55,-0.47
674,3312,弘憶國際,4245769,4040690,,205079,,,,205079,138613,,66466,-4972,61494,-17181,78675,,,78675,14090,,92765,78675,,0,92765,,0,0.75
675,3313,斐成,166875,146886,,19989,,,,19989,105781,,-85792,103196,17404,4522,12882,,,12882,48,,12930,12882,,0,12930,,0,0.15
676,3317,尼克森微,1215864,953070,,262794,,,,262794,179042,,83752,21079,104831,23992,80839,,,80839,242,,81081,80839,,,81081,,,1.32
677,3321,同泰電子,1169041,1207618,,-38577,,,,-38577,205556,,-244133,16898,-227235,-11852,-215383,,,-215383,6724,,-208659,-215383,,,-208659,,,-2.46
678,3322,建舜電子,1144504,1003399,,141105,,,,141105,243972,,-102867,13858,-89009,7217,-96226,,,-96226,3500,,-92726,-98080,,1854,-94623,,1897,-1.13
679,3323,加百裕,4344157,3919105,,425052,,,,425052,306040,,119012,36620,155632,26338,129294,,,129294,1511,,130805,129553,,-259,131111,,-306,1.49
680,3324,雙鴻科技,3596371,3205817,,390554,,,,390554,343336,,47218,17757,64975,21889,43086,,,43086,12359,,55445,43863,,-777,56152,,-707,0.55
681,3325,旭品科技,621675,577284,,44391,,,,44391,108772,,-64381,9401,-54980,176,-55156,,,-55156,4654,,-50502,-55156,,,-50502,,,-0.74
682,3332,幸康,610602,392396,,218206,,,,218206,137571,,80635,16120,96755,17323,79432,,,79432,14753,,94185,79432,,,94185,,,1.65
683,3338,泰碩電子,1462913,1201154,,261759,,,,261759,262828,,-1069,2165,1096,865,231,,,231,5215,,5446,231,,,5446,,,0.0
684,3339,泰谷光電,365009,331851,,33158,,,,33158,40184,,-7026,9932,2906,-70,2976,0,,2976,-148,,2828,2976,0,0,2828,,0,0.03
685,3346,麗清,2086120,1727165,,358955,,,,358955,274567,,84388,16746,101134,13092,88042,,,88042,11007,,99049,88042,,,99049,,,1.29
686,3354,律勝科技,239292,159684,,79608,,,,79608,61455,,18153,30955,49108,8738,40370,,,40370,2501,,42871,40370,,,42871,,,0.58
687,3356,奇偶科技,737880,480062,,257818,,,,257818,328672,,-70854,63094,-7760,-5852,-1908,,,-1908,7420,,5512,10082,,-11990,17447,,-11935,0.11
688,3360,尚立,5623039,5465297,,157742,,,,157742,109854,,47888,-26502,21386,654,20732,,,20732,1310,,22042,20750,,-18,22060,,-18,0.3
689,3362,先進光電,878626,606110,,272516,,,,272516,182875,,89641,33278,122919,36064,86855,,,86855,7109,,93964,86110,,745,93219,,745,0.91
690,3363,上詮,698648,580169,,118479,,,,118479,93594,,24885,34923,59808,18060,41748,,,41748,1764,,43512,41748,,,43512,,,0.6
691,3372,典範,674045,701571,,-27526,,,,-27526,56958,,-84484,20124,-64360,0,-64360,,,-64360,,,-64360,,,,,,,-0.16
692,3373,熱映,415744,331104,,84640,,,,84640,79614,,5026,8274,13300,2665,10635,,,10635,2903,,13538,10635,,,13538,,,0.25
693,3374,精材,1726285,2135835,,-409550,,,,-409550,207586,-933261,-1550397,-22704,-1573101,0,-1573101,,,-1573101,,,-1573101,,,,,,,-5.81
694,3376,新日興,4104821,3268264,,836557,,,,836557,386659,,449898,122230,572128,209261,362867,,,362867,15721,,378588,362867,,,378588,,,2.03
695,3379,彬台科技,143991,112634,,31357,,,,31357,85789,93,-54339,-480,-54819,-2588,-52231,,,-52231,-4926,,-57157,-52231,,,-57157,,,-1.37
696,3380,明泰科技,7938306,7019895,,918411,,,,918411,1153101,,-234690,44151,-190539,32952,-223491,,,-223491,42801,,-180690,-223491,,,-180690,,,-0.45
697,3383,新世紀,541147,569006,,-27859,,,,-27859,97137,,-124996,-10500,-135496,-11892,-123604,,,-123604,3254,,-120350,-123604,,0,-120350,,0,-0.4
698,3388,崇越電,4298053,3439923,,858130,,,,858130,526805,,331325,10491,341816,97994,243822,,,243822,29721,,273543,233243,,10579,262761,,10782,3.76
699,3390,旭軟,491273,441861,,49412,,,,49412,63439,0,-14027,36931,22904,-4674,27578,,,27578,-187,,27391,27578,,,27391,,,0.41
700,3402,漢科系統,1873836,1550742,,323094,,,,323094,156888,,166206,32540,198746,46813,151933,,,151933,1257,,153190,151933,,,153190,,,2.08
701,3406,玉晶光,3442859,2033502,,1409357,,,,1409357,846681,,562676,-51133,511543,144476,367067,,,367067,10876,,377943,373592,,-6525,384216,,-6273,3.74
702,3413,京鼎,4959010,3837063,,1121947,,,,1121947,480892,,641055,136562,777617,170806,606811,,,606811,-41023,,565788,606811,,,565788,,,7.34
703,3416,融程電訊,782835,522164,,260671,,,,260671,171095,,89576,20985,110561,20179,90382,,,90382,-282,,90100,90382,,,90100,,,1.25
704,3419,譁裕實業,977509,777998,,199511,,,,199511,190291,37,9257,12514,21771,1861,19910,,,19910,13299,,33209,22091,,-2181,35390,,-2181,0.18
705,3426,台興,449011,280649,,168362,,,,168362,96483,,71879,13617,85496,31115,54381,,,54381,3910,,58291,54381,,,58291,,,2.47
706,3428,光燿科,753150,628757,,124393,,,,124393,117657,,6736,24882,31618,8797,22821,,,22821,12215,,35036,22821,,0,35061,,-25,0.24
707,3431,長天科技,60874,49159,,11715,,,,11715,51735,,-40020,1958,-38062,,-38062,,,-38062,-39,,-38101,-38062,,0,-38095,,-6,-1.07
708,3432,台端,61051,33473,,27578,,,,27578,53310,,-25732,323165,297433,64712,232721,,,232721,37191,,269912,232721,0,0,269912,0,0,3.5
709,3434,哲固,351707,311444,,40263,,,,40263,51952,,-11689,2988,-8701,-1862,-6839,,,-6839,4,,-6835,-6839,,,-6835,,,-0.3
710,3437,榮創,2196099,2193460,,2639,,,,2639,331349,,-328710,-4919,-333629,-35676,-297953,,,-297953,906,,-297047,-297953,,,-297047,,,-2.06
711,3438,台灣類比,499849,405688,,94161,,,,94161,181796,,-87635,14831,-72804,3170,-75974,,,-75974,111,,-75863,-75974,,,-75863,,,-1.13
712,3441,聯一光學,197559,161819,,35740,,,,35740,39811,,-4071,5324,1253,52,1201,-19219,,-18018,11217,,-6801,-17837,,-181,-6691,,-110,-0.45
713,3443,創意電子,5992413,4059744,,1932669,,,,1932669,1425355,,507314,-3007,504307,72980,431327,,,431327,4187,,435514,431327,,,435514,,,3.22
714,3444,利機企業,408015,312310,,95705,,,,95705,75649,,20056,14177,34233,6165,28068,,,28068,7991,,36059,28068,,0,36059,,0,0.72
715,3450,聯鈞,3648720,2696897,,951823,,,,951823,305399,,646424,80305,726729,221992,504737,,,504737,31562,,536299,342056,,162681,357006,,179293,2.35
716,3452,益通光能,1271829,1639005,,-367176,,,,-367176,135539,,-502715,8115,-494600,15977,-510577,,,-510577,850,,-509727,-510577,,0,-509727,,0,-0.66
717,3454,晶睿,2483175,1543350,,939825,,0,0,939825,785466,,154359,24598,178957,37492,141465,,,141465,7480,,148945,181677,,-40212,189214,,-40269,2.17
718,3455,由田,1212541,730644,,481897,,,,481897,393690,,88207,4380,92587,7859,84728,,,84728,14894,,99622,84728,,,99622,,,1.38
719,3465,祥業科技,10371,8959,,1412,,,,1412,9271,,-7859,452,-7407,436,-7843,,,-7843,75,,-7768,-7843,,,-7768,,,-0.59
720,3466,致振,1065448,971946,,93502,,,,93502,183684,,-90182,27258,-62924,-1681,-61243,,,-61243,15219,,-46024,-61243,,,-46024,,,-1.01
